"date","approx_percentage_new_positive_tests","approx_percentage_total_positve_tests","tests_per_case","percentage_vaccinated","percentage_fully_vaccinated","percentage_new_vaccinated","population_density","percentage_population_over_65","gdp_per_capita","percentage_cardiovascular_death","diabetes_prevalence","hospital_beds_per_100","life_expectancy","human_development_index","stringency_index","percentage_avg_new_deaths_by_country","percentage_total_deaths","perecentage_new_deaths"
23,0.0212324680227394,2.09784180138568,47.6,1.7083296322615,0.0569150826079233,0.0460006217800675,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0839847219754841,0.000544057559069106
24,0.0195020874045123,1.91754943151537,53.1,1.81877331675253,0.0625444128619648,0.0704165926452301,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.084462160241606,0.000477438266121869
25,0.0134068662284598,1.72910898916326,57.6,1.93486853792858,0.0794657132705632,0.119770385503642,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0850284242316575,0.000566263990051519
26,0.0222879729969799,1.64968466868005,62.2,2.03886125421922,0.150459673121336,0.130673743116006,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0855280689287618,0.000499644697104281
27,0.0123830165215847,1.66206768520163,64.1,2.0573259015811,0.168846597974773,0.0460228282110499,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0857279268076035,0.000199857878841713
28,0.0195943107123823,1.47390353526381,69.3,2.07051652158465,0.176163616983478,0.0334206786285308,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0863608100906022,0.000632883282998756
29,0.0135565264700657,1.59273888568129,68.3,2.10878930538284,0.211649493693374,0.149404867649671,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0871269319594955,0.000766121868893231
30,0.0262553406466513,1.40662904157044,78.7,2.15721042813999,0.313477082963226,0.12712071415882,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0877376088115118,0.000610676852016344
31,0.0156325057736721,1.42226154734411,79.8,2.20856279978682,0.436678362053651,0.104059335583585,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0881151181382128,0.000377509326701013
32,0.0116192041215136,1.32447601705454,82.5,2.24462604370226,0.56258882572393,0.170456564220998,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0885259371113875,0.000410818973174631
33,0.0195281022384082,1.23363111787174,87.4,2.31106768520163,0.689765055960206,0.0793546811156511,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0887591046367028,0.000233167525315331
34,0.0236106546455854,1.14509348907444,101.4,2.33432892165571,0.739707319239652,0.0596908864807248,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,82.41,0.000388312455287051,0.0889589625155445,0.000199857878841713
35,0.0143218155977971,1.15941530467223,102.4,2.35457008349618,0.789827233966957,0.0915015988630307,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0891810268253686,0.000222064309824125
36,0.0275902469355125,0.955122490673299,127.5,2.39376443418014,0.875510747912595,0.144630484988453,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0896140522295257,0.000433025404157044
37,0.0196483389589625,0.974770829632261,132.4,2.43477971220465,1.01020385503642,0.207186001065909,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0900914904956475,0.000477438266121869
38,0.0179912839758394,0.870915759904068,144.8,2.49230547166459,1.18193728903891,0.146429205898028,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0903579676674365,0.00026647717178895
39,0.0158332408065376,0.886749000710606,151.7,2.54615606679694,1.35846731213359,0.248101350151004,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,79.63,0.000388312455287051,0.0907132705631551,0.0003553028957186
40,0.0142779134837449,0.774348485521407,155.7,2.62844199680227,1.51629952034109,0.0372179783265234,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,79.63,0.000388312455287051,0.0909908509504352,0.000277580387280156
41,0.0108457874400426,0.914252353881684,150.3,2.68470198969622,1.57579054894297,0.0584917392076745,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,79.63,0.000388312455287051,0.0911685023982945,0.0001776514478593
42,0.0122038328299876,0.926456186711672,150.6,2.69391765855392,1.59763057381418,0.321460294901403,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0912795345532066,0.000111032154912063
43,0.0226327944572748,0.949088981168946,145.2,2.74863430449458,1.68188177296145,0.167314354236987,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0917125599573636,0.000433025404157044
44,0.0160387391188488,0.965127720287795,140,2.81859566530467,1.77755818084917,0.297355214069995,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0920456564220998,0.000333096464736188
45,0.0213229370225617,0.986450657310357,138.9,2.95557603481968,1.93584562089181,0.235310445905134,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0922899271629064,0.000244270740806538
46,0.0156039594066442,1.002054616717,137.5,3.07785574702434,2.04705542725173,0.231601971931071,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0926896429205898,0.000399715757683425
47,0.0183493515722153,1.02040396828922,134,3.20439909397762,2.14980458340735,0.128664061112098,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0929117072304139,0.000222064309824125
48,0.0176740984189021,1.18385006217801,131.6,3.31096775626221,2.17111165393498,0.106479836560668,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0931115651092556,0.000199857878841713
49,0.00827642565286907,1.19212648783088,125.8,3.39017809557648,2.19778157754486,0.125155445016877,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0932337004796589,0.000122135370403269
50,0.0229522117605259,1.2150786995914,120,3.47113163972286,2.241161840469,0.183558358500622,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0936445194528335,0.000410818973174631
51,0.0232118493515722,1.23829054894297,121.8,3.59428850595132,2.30000888257239,0.229125954876532,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.094044235210517,0.000399715757683425
52,0.0268709917392077,1.41994785930005,117.4,3.76920856279979,2.35273805294013,0.284564309824125,106.749,0.000213203943862142,45436.686,0.145183,6.35,0.737,81.54,0.922,74.07,0.000388312455287051,0.0942996091668147,0.000255373956297744
14,0.0174748671569446,3.570854564983,18.5,1.16294620977951,0.000940497079454574,0.0947486094448686,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.176640882666,0.000319251302200176
15,0.0301209720839759,3.66710247345555,18.2,1.327170805314,0.00250223993616354,0.165786338391194,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.177348412578985,0.000707529912984175
16,0.0253720226796125,3.69247449613516,18.2,1.50526988987383,0.00615205887753313,0.181748903501203,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.177503724023298,0.000155311444313599
17,0.022017088400513,3.7816274844654,17.9,1.76250015531144,0.00615205887753313,0.257230265437612,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.177917887874801,0.000414163851502932
18,0.0245267832860036,3.80615426775141,17.9,2.01470005563601,0.00642816811186842,0.252476009558902,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.178392450621315,0.000474562746513776
19,0.018574834576055,3.82472910232746,17.9,2.08534950597155,0.00648856700687926,0.0707098492305526,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.178832499713537,0.000440049092221865
20,0.0104794498799615,3.83520855220742,17.9,2.10153640983446,0.00648856700687926,0.0161869038629062,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.179289805632905,0.00045730591936782
21,0.021393288612841,3.85660184082027,17.9,2.19850252156758,0.00648856700687926,0.0969661117331239,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.179591800107959,0.000301994475054221
22,0.0314441479338056,3.88804598875407,17.9,2.29269891254378,0.0193103895763242,0.107018213545643,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.180152646990202,0.000560846882243553
23,0.0295277686508336,3.84814436474858,18.2,2.40448863879528,0.0477237554721399,0.140203092147315,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.180618581323143,0.000465934332940798
24,0.0265057530810339,3.87465011782962,18.2,2.53630491294966,0.108873322463833,0.192965841146074,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.181041373588219,0.000422792265075909
25,0.0267083913737953,3.90135850920341,18.2,2.63705889824132,0.181300225995408,0.173180888823236,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.181351996476846,0.000310622888627199
26,0.0223523799235454,3.92371088912696,18.2,2.65072630534092,0.206081029777,0.0384482108811888,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.181766160328349,0.000414163851502932
27,0.0105020735803499,3.93421296270731,18.2,2.65565312949109,0.208911149428937,0.00775694380210699,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.181990499081247,0.000224338752897421
28,0.0217439904825147,3.95595695318982,18.2,2.68942474021572,0.241086503642571,0.0659469649382689,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.182266608315582,0.000276109234335288
29,0.0323955513280164,3.98835250451784,18.2,2.77428518770596,0.355956573539624,0.199730517387289,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.182689400580658,0.000422792265075909
30,0.0282840777468382,3.94412108218253,18.5,2.85600489265563,0.523667048157592,0.249430179567641,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.183060422364296,0.000371021783638043
31,0.0252019221344348,3.96932300431697,18.5,2.93347078971383,0.723457964439892,0.277256813340494,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.183440072561507,0.000379650197211021
32,0.0261048511011926,3.92192187385674,18.9,2.99824429040617,0.912169997694488,0.25348553394694,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.183742067036561,0.000301994475054221
33,0.0188511854059703,3.86677453334088,19.2,3.00887449592808,0.956338846774561,0.0547990546019816,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.184233886610221,0.000491819573659731
34,0.00855448532548447,3.87532901866636,19.2,3.01147164841355,0.980645087809639,0.0269033935205446,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.184553137912421,0.000319251302200176
35,0.0197568840934851,3.82056034470857,19.6,3.03115305977351,1.04627280144571,0.0853091249960309,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.184846503973902,0.000293366061481243
36,0.0262109633313131,3.77185836010442,20,3.09703962581677,1.21039385601732,0.230007620614868,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.185269296238978,0.000422792265075909
37,0.0215386773815457,3.79339703748597,20,3.1526842649489,1.3671462453976,0.21239702851242,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.185614432781897,0.00034513654291911
38,0.0199687375319424,3.81336577501791,20,3.21838100589355,1.60389265701297,0.302443152560016,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.185950940911243,0.000336508129346132
39,0.0200399219439195,3.83340569696183,20,3.27173911542885,1.83791248993927,0.287377942461597,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.186365104762746,0.000414163851502932
40,0.01503031679393,3.925104127695,19.6,3.27684713626405,1.90557650917856,0.0727720400744943,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.1866670992378,0.000301994475054221
41,0.00702758400278318,3.93213171169778,19.6,3.27747701045488,1.92148730380713,0.0165406688193983,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.186908694817844,0.000241595580043377
42,0.0176803614545987,4.10401331674837,18.9,3.29473383760083,2.01962687978618,0.115396403125004,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.187253831360763,0.00034513654291911
43,0.023458585685669,4.28234032948115,18.2,3.33230195029758,2.10634243619461,0.124283669105171,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.187667995212266,0.000414163851502932
44,0.0212289000774486,4.45929069608519,17.5,3.39311500915992,2.21148828399491,0.165958906662654,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.188039016995904,0.000371021783638043
45,0.0209556554764196,4.71494586188188,16.7,3.48668152594529,2.34603113683836,0.228109369628813,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.188280612575947,0.000241595580043377
46,0.0228269771837134,4.97352013215969,15.9,3.63770464871312,2.45289403893969,0.257886024869159,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.18860849229172,0.000327879715773154
47,0.0189958839015891,5.15040554406634,15.4,3.67157980040063,2.46644064824926,0.0474217609970857,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.188850087871764,0.000241595580043377
48,0.00968108002888103,5.23932363246548,15.2,3.68704191752341,2.46868403577823,0.0177055046517503,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.188988142488931,0.000138054617167644
49,0.0233357343332169,5.34204305819969,14.9,3.76724302168424,2.49216194911031,0.103679017492901,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.189160710760391,0.000172568271459555
50,0.0317257534675868,5.37376881166727,14.9,3.86953286459189,2.554907772613,0.165035666410345,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.189445448408299,0.000284737647908265
51,0.0287598484712522,5.48273416479027,14.7,3.98803549660317,2.61981069950894,0.183405558907215,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.189721557642635,0.000276109234335288
52,0.0243575973526647,5.50709176214294,14.7,4.1819418348287,2.68637028181089,0.260465920527479,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.189876869086948,0.000155311444313599
53,0.0273391025207393,5.45344422110275,14.9,4.39011094069036,2.73687238645353,0.2586712105043,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.190118464666992,0.000241595580043377
54,0.0217829477697967,5.47522716887255,14.9,4.41946480366563,2.74328329773825,0.0357647742599927,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.190273776111305,0.000155311444313599
55,0.00886103560290522,5.40236839598482,15.2,4.42464185180941,2.74518154872431,0.00707529912984175,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.19048948645063,0.000215710339324444
56,0.0242852308480281,5.34479956022702,15.4,4.51145232076714,2.76605368115734,0.107682601390762,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.190739710444246,0.000250223993616354
57,0.0318061271400191,5.29437800182508,15.6,4.64099069373826,2.81300087940791,0.176485571221687,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.1910417049193,0.000301994475054221
58,0.027731790250859,5.23938513579742,15.9,4.78934763671204,2.84738510749623,0.182741171062096,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.191283300499344,0.000241595580043377
59,0.0253916350636639,5.26477677086109,15.9,5.06645776702179,2.8975248187688,0.327249841582327,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.191516267665814,0.000232967166470399
60,0.0270103685920224,5.12465136894958,16.4,5.27312552892175,2.92915658292734,0.238299526058499,375.564,0.00016023826846377,42658.576,0.114898,4.29,0.564,81.63,0.931,60.19,0.000326778216168093,0.191680207523701,0.000163939857886577
14,0.00118567535614083,1.26079494045071,14.5,0.266592021668157,0.0160323640757033,0.0170541754306179,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.123264989504846,0.00118012015638031
15,0.00733079127776071,1.17676377952189,15.5,0.274277194393854,0.0455929348221077,0.0372457434721006,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.123970183256829,0.000705193751983357
16,0.00752283424564777,1.2210604818776,15.2,0.285445160751794,0.0617836076992766,0.0273586392351094,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.124502676498123,0.000532493241293556
17,0.00730056868838999,1.17285830138974,15.8,0.298181823415167,0.0652232262038485,0.0161762811679448,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.125797930328296,0.00129525383017351
18,0.00695603116956384,1.1798143325593,15.8,0.309364181482332,0.0662738209772114,0.0122329528405276,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.126632649463297,0.000834719135000709
19,0.0088727477874546,1.18868708034675,15.9,0.309551273702246,0.0663457795233322,0.000259050766034703,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.126805349973987,0.000172700510689802
20,0.00412546979935799,1.2116805990405,15.7,0.309896674723625,0.0663457795233322,0.000345401021379604,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.126934875357004,0.000129525383017351
21,0.00118121392628135,1.28859185040682,14.7,0.318474133421219,0.0671948903675571,0.00942656954181835,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.127798377910453,0.000863502553449009
22,0.0128600571782607,1.263552147279,15.1,0.340608582207962,0.0785067738177391,0.033446332236925,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.128316479442523,0.000518101532069405
23,0.0135146784640304,1.16219844871766,16.8,0.363318699363671,0.11041319316768,0.0546165365056498,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.128719447300799,0.000402967858276204
24,0.0108906669046096,1.11497919318639,17.7,0.385021396873689,0.156624971486426,0.0679144758287646,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.129136806868299,0.000417359567500354
25,0.00973361665811559,1.0855907328906,18.3,0.400895452147927,0.18635824274352,0.0456073265313318,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.129640516691145,0.000503709822845255
26,0.0103598143181676,1.0564745205582,18.9,0.402349014779566,0.187998897595073,0.00309421748319228,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.129928350875628,0.000287834184483003
27,0.00345683098880397,1.059931351547,18.8,0.403557918354394,0.188301123488781,0.00151112946853577,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.130173009932438,0.000244659056810553
28,0.0014957735147936,1.06142712506179,18.8,0.417042949897423,0.196533181164994,0.0217170892192426,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.131569005727181,0.00139599579474256
29,0.00949036798880901,1.15102520060244,17.6,0.443509303160635,0.217314809284667,0.0472479813828849,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.13208710725925,0.000518101532069405
30,0.010218458950168,1.26221078241247,16.2,0.484871075470843,0.236498957680459,0.0605459207059997,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.132662775628216,0.000575668368966006
31,0.00994826900119379,1.43502495882172,14.3,0.531471429938641,0.246040660896071,0.0561420576834097,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.13343992792632,0.000777152298104108
32,0.0113766461416907,1.54890338773639,13.3,0.568011979658758,0.250300606826419,0.0408004956504657,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.133871679203045,0.000431751276724505
39,0.0149608149737099,1.90311242299536,11.4,0.778922478338679,0.296051850449993,0.0513927936394402,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.138074058296497,0.000474926404396955
42,0.00237215664799822,1.94977443154548,11.3,0.807561979694738,0.306874415786554,0.0294742204910595,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.139182219906756,0.000676410333535057
43,0.0146769529009728,2.03017411809405,10.9,0.842807275584681,0.327785569289244,0.0561564493926339,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.139642754601929,0.000460534695172805
44,0.016197739206398,2.15670740719686,10.3,0.889594722272393,0.346940934266588,0.065942811665056,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.140232814680119,0.000590060078190156
45,0.0161153754545082,2.17282278265137,10.3,0.936511694343123,0.366139474371604,0.0661155121757458,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.140837266467533,0.000604451787414306
46,0.0166617423034938,2.39108663880911,9.4,1.11561651563767,0.384978221746017,0.197943568668961,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.141340976290379,0.000503709822845255
47,0.0191424124390421,2.27488452452311,10,1.17196005725022,0.387467987441795,0.0588333073083258,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.141600027056413,0.000259050766034703
48,0.00868784310734272,2.42006543910184,9.4,1.32952048983622,0.388187572903002,0.158280018047203,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.141815902694776,0.000215875638362252
49,0.00470125330199779,2.67590555872573,8.5,1.48394352981135,0.402277056233445,0.168512523305574,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.142952847723483,0.00113694502870786
50,0.0234508152543483,2.74509834934291,8.4,1.70612273681378,0.427102754645104,0.247004905414089,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.14360047463857,0.000647626915086757
51,0.0232440495679249,2.88368266568995,8.1,1.96380629047218,0.460649828846598,0.291230627859903,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.144291276681329,0.000690802042759207
52,0.0230419036201625,3.11602411762632,7.5,2.21334413670972,0.499665752553269,0.288553769944211,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.145054037270209,0.000762760588879958
53,0.0241922761135765,3.14021639373989,7.5,2.40712850141291,0.535098140663127,0.229216752813039,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.145759231022193,0.000705193751983357
54,0.0275972537740458,3.33308819455288,7.2,2.48102992827892,0.537774998578819,0.076578284781703,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.146320507681935,0.000561276659741856
55,0.0164978495188492,3.25435495279879,7.4,2.51949896703507,0.537947699089508,0.0386417392668432,65.18,0.000299361943571547,18563.307,0.424688,5.81,0.7454,75.05,0.816,53.7,0.000600642217325561,0.146665908703314,0.000345401021379604
34,0.0113319702421883,2.06973746889983,28.7,2.38649052305092,0.467869390718713,0.0342508246150319,4.037,4.50000777645009e-05,44017.591,0.105599,7.37,0.25,82.43,0.929,75.46,0.000160960593746669,0.0550048053692321,0.000158973425922636
35,0.00894579501643216,2.01954790766198,29.4,2.41457317874015,0.496617085239723,0.0568303502102437,4.037,4.50000777645009e-05,44017.591,0.105599,7.37,0.25,82.43,0.929,75.46,0.000160960593746669,0.0551902743661418,0.000185468996909742
36,0.00597695568909853,2.02552486335108,29.5,2.43880602796496,0.540665972005786,0.0682817359908709,4.037,4.50000777645009e-05,44017.591,0.105599,7.37,0.25,82.43,0.929,75.46,0.000160960593746669,0.0554128371624335,0.000222562796291691
37,0.00652989705914265,2.03205476041022,29.5,2.46484587513109,0.593476944097286,0.0788508192576275,4.037,4.50000777645009e-05,44017.591,0.105599,7.37,0.25,82.43,0.929,75.46,0.000160960593746669,0.0556592459726136,0.000246408810180086
38,0.00997917527607126,1.98226761920364,30.7,2.49744337611653,0.646756887795258,0.085877444683408,4.037,4.50000777645009e-05,44017.591,0.105599,7.37,0.25,82.43,0.929,75.46,0.000160960593746669,0.0558765096547079,0.000217263682094269
39,0.010303147220759,1.81236461922407,33,2.53036147351091,0.706970722420555,0.0931319320196776,4.037,4.50000777645009e-05,44017.591,0.105599,7.37,0.25,82.43,0.929,75.46,0.000160960593746669,0.056085824665506,0.000209315010798137
40,0.00998399217087672,1.88276076536908,32.1,2.56372734605497,0.761668179166336,0.0880633292898443,4.037,4.50000777645009e-05,44017.591,0.105599,7.37,0.25,82.43,0.929,75.46,0.000160960593746669,0.0562712936624157,0.000185468996909742
